request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"ed55d8a5-03de-8181-7a29-5b509f099dd8",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945380936091400,945380943555500,945380944366600
"acd0640f-3148-35b8-9d3c-0c882e16a0f5",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945380967101900,945380981557900,945380982784600
"d2d68699-2512-8833-b664-532a76e90a78",GET,/images/banner.png,,,200,image/png,,,945380998115000,945381000694300,945381001311000
"45732dd0-4127-d7db-f5b1-0fb0d3c43c63",GET,/images/logo.png,,,200,image/png,,,945381029309000,945381032036100,945381032677400
"8085249a-03ce-580e-9e14-712936b3d86b",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&banner=93&username=",,945381059421300,945381065875500,945382460335600
"8567978b-9588-f63c-6964-98348fd4b6a2",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945382501803200,945382503534100,945382504066200
"a2b8e0f4-e879-6a49-94c7-9f3c8399be67",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,945382532815000,945382534566700,945382535050700
"f00eb055-593b-38e9-1d62-95c7a3d769fc",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,945382563802800,945382565717600,945382566306300
"7a898e68-40b6-cdeb-187f-ee5725637018",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,945382594774000,945382596710600,945382597353700
"f27d314e-983b-6365-324d-53a122ba398e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,945382625908900,945382627669400,945382628201900
"4bea19f0-cb57-8ad9-f511-0e636e64ec47",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945382656932000,945382658509000,945382659016700
"99bc0352-77d6-5b15-e399-3c077fe58a7e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,945382687750700,945382689405600,945382689949200
"83d32566-719e-8769-207e-b1aef421e406",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,945382718829300,945382720726700,945382721273600
"9f37a48a-2701-91ec-09c7-0e7e4dbd8b82",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,945382749761800,945382751856300,945382752474100
"c412fcad-5f3a-e112-2b45-affa3b5f5305",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,945382781623600,945382783380200,945382783926000
"a776bad8-57bc-1ca2-874b-bc80f6ed4ad7",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,945382812986600,945382814758600,945382815312300
"a855d981-4880-42b3-7845-5208273b3ede",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945382843833000,945382845460700,945382845930000
"d01d8400-db6e-6a06-6775-625a60986062",GET,/images/banner.png,,,200,image/png,,,945382862402800,945382864321800,945382864950900
"b31152fb-4642-1b00-f995-6a43db3be947",GET,/images/logo.png,,,200,image/png,,,945382891890700,945382893837400,945382894263400
"b3882f98-66fe-fcdc-d306-c622556316ee",POST,"/anonymous/system/sign-in",,"id=&password=developer1&remember=false&username=developer1&version=",302,,,,945382925789200,945382936149900,945382936887800
"ae9b64e6-b137-dfd4-bb4d-f48ee1c2c221",GET,/,,,302,,,,945382955182400,945382958485800,945382959340300
"973c80fe-1568-eed1-20b9-e837b98f4a87",GET,/any/system/welcome,,,200,text/html;charset=utf-8,banner=96,,945382986738400,945382989816400,945383268395200
"face3e5e-9544-90d0-3b86-d6be6403d149",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945383303439800,945383305041000,945383305509700
"c2b4f78a-3c4c-bf92-da1e-8de790ab7c96",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,945383319843300,945383321536500,945383321965400
"7213a17e-9db4-f503-a341-341ba009b9d4",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,945383350696200,945383352356300,945383352757800
"25fa830b-e906-6263-3f3b-a4b6167dc256",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,945383368666800,945383370475900,945383370901400
"81c6ace7-e7a9-5a4b-f944-7ff726d4fa4d",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,945383397523500,945383399139500,945383399558000
"c3367317-75ab-c938-ee77-20dda6e8f5ea",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,945383413608500,945383415188200,945383415633400
"63c7299d-454a-d39c-1f55-8f6221f3a53f",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945383432278100,945383433761900,945383434308300
"db28b871-4795-e749-4842-c37c16dee74d",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,945383461619300,945383463223100,945383463655500
"812dc681-2d3e-c4da-2f75-da71587a8572",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,945383492682800,945383494397900,945383494935500
"39252517-8f93-ce6e-cafa-e61ae7aae30e",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,945383523585500,945383525486600,945383525966500
"f39bbd00-53cc-8c28-7f1e-04d6d73cbeb3",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,945383542569700,945383544837100,945383545265000
"1f65f450-2a78-f3ef-4d10-011a9cbf2a80",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945383571479900,945383573057200,945383573478900
"61184782-a225-ca58-8dc2-989b2870490e",GET,/images/banner.png,,,200,image/png,,,945383587457000,945383589363600,945383589947900
"ac5c1279-9905-591d-1d84-c53ac65cc542",GET,/images/logo.png,,,200,image/png,,,945383618533500,945383620316100,945383620800800
"56d6358c-a7bf-5281-b9f7-3cf7fabaa97a",GET,"/developer/training-module/list",,,200,text/html;charset=utf-8,"link%5B0%5D=https%3A%2F%2Fwww.google.es&version%5B1%5D=0&link%5B8%5D=ftp%3A%2F%2Fa.b&details%5B0%5D=Lorem+ipsum&difficultyLevel%5B3%5D=BASIC&developerId=135&draftMode%5B2%5D=true&code%5B4%5D=TM-370&id%5B1%5D=284&link%5B1%5D=https%3A%2F%2Fwww.yahoo.es&version%5B2%5D=0&details%5B1%5D=Test+test+test+test&difficultyLevel%5B2%5D=INTERMEDIATE&id%5B8%5D=291&draftMode%5B1%5D=true&id%5B0%5D=280&code%5B3%5D=TM-369&link%5B2%5D=https%3A%2F%2Fwww.x.com&version%5B3%5D=0&draftMode%5B5%5D=true&details%5B6%5D=Lo&difficultyLevel%5B1%5D=ADVANCED&id%5B7%5D=290&draftMode%5B4%5D=true&code%5B6%5D=TM-372&details%5B7%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit%2C+sed+do+eiusmod+tempor+incididunt+ut+labore*&version%5B4%5D=0&link%5B3%5D=https%3A%2F%2Fwww.chess.com&difficultyLevel%5B0%5D=BASIC&id%5B6%5D=289&code%5B5%5D=TM-371&draftMode%5B3%5D=true&details%5B8%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit%2C+sed+do+eiusmod+tempor+incididunt+ut+labore&difficultyLevel%5B8%5D=BASIC&version%5B5%5D=0&link%5B4%5D=http%3A%2F%2Fwww.lorem-ipsum.org&details%5B4%5D=Lorem+ipsum&draftMode%5B7%5D=true&code%5B8%5D=TM-374&difficultyLevel%5B7%5D=BASIC&code%5B0%5D=TM-123&id%5B5%5D=288&version%5B6%5D=0&link%5B5%5D=&details%5B5%5D=L&draftMode%5B6%5D=true&difficultyLevel%5B6%5D=BASIC&code%5B7%5D=TM-373&id%5B4%5D=287&version%5B7%5D=0&link%5B6%5D=ftp%3A%2F%2F&details%5B2%5D=Detallitos+cortos&draftMode%5B0%5D=false&difficultyLevel%5B5%5D=BASIC&code%5B2%5D=TM-258&id%5B3%5D=286&version%5B8%5D=0&banner=93&details%5B3%5D=Details+text+test&link%5B7%5D=ftp%3A%2F%2Fa&draftMode%5B8%5D=true&difficultyLevel%5B4%5D=BASIC&version%5B0%5D=0&code%5B1%5D=TM-147&id%5B2%5D=285",,945383649121100,945383670451100,945384501134800
"ae9b3a1c-f45e-00c0-7fd0-5a911cfcbc50",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945384539567000,945384541166500,945384541591300
"c8d792d3-fbe3-338c-e9c7-8a8cbca38510",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,945384570472800,945384572061900,945384572713300
"53bc67a2-6f97-54ce-6242-de394530bb97",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,945384601419700,945384603023200,945384603410800
"29e90017-fe44-4b32-414e-36a4262a9a91",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,945384617517800,945384619153100,945384619744000
"f00bb0d7-76f2-6520-8044-cb7607b5db0f",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,945384648645600,945384650195900,945384650599900
"27ace9f9-0624-b411-0555-1532f77d792f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,945384679332100,945384680937800,945384681328000
"4a2e5818-580e-8ee4-9b1b-d610a48d1aa0",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945384695335500,945384696863700,945384697270100
"acb2c57c-a2a6-f176-39d9-f0a17e2e58e5",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,945384711193300,945384712684600,945384713036600
"107e4f6d-2018-77a8-38a6-a72b22a7b882",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,945384727170400,945384728766700,945384729299700
"18428085-2e4d-a9d5-324f-b70dff39715e",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,945384744673700,945384746214800,945384746581000
"eebea3a2-6fec-dfbc-f2f3-7164ba349f36",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,945384773229500,945384774653500,945384775033600
"eadf5bcf-5bfd-c36e-f017-9c7f15611e8d",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945384789351300,945384790805800,945384791185600
"3af7ec29-1aa4-f9cd-e25b-f998fef7427e",GET,/images/banner.png,,,200,image/png,,,945384805547800,945384807293500,945384807643000
"e197cfb5-294e-8345-0de3-66b72c47d18a",GET,/images/logo.png,,,200,image/png,,,945384825512300,945384827356300,945384827741900
"9fc5fbaf-facd-8bbc-dd81-a643c2cb74d7",GET,"/libraries/datatables/1.10.18/config/i18n.json",,,200,application/json,,,945384853629500,945384859441600,945384860102700
"089b97a5-e6e6-dbed-2f17-04a301e33a0d",GET,"/developer/training-module/show",id=287,,200,text/html;charset=utf-8,"difficultyLevels=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&details=Lorem+ipsum&id=287&totalTime=50&version=0&draftMode=true&code=TM-370&difficultyLevel=BASIC&creationMoment=2022%2F07%2F29+23%3A00&link=http%3A%2F%2Fwww.lorem-ipsum.org&banner=93",,945384885305900,945384900965000,945386069381600
"8077a181-bcf6-c92e-dd2e-9fda46ae5f26",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945386121412700,945386122950300,945386123362100
"44236862-182a-7630-fec9-5d0f9631fab6",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,945386137515600,945386139019800,945386139348900
"79619a40-f4ed-982e-ad3e-2d56e8d5b055",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,945386153226600,945386154742800,945386155140000
"33b4f4e9-704d-b276-7862-49e5559e00cb",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,945386169162000,945386170757200,945386171094600
"937a0d2e-08f6-8c2b-fc60-ff8fc2b37cbe",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,945386185290100,945386186683100,945386187011600
"79b12a15-db8f-419b-2299-31fc443b2f3e",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,945386201328700,945386202792300,945386203108100
"d6beb9dd-75c1-5367-f2fb-c1f54272b1de",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945386217329600,945386218766200,945386219120600
"427fe8c9-3d44-b332-289f-41485082e5c4",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,945386233906000,945386235376600,945386235820100
"bf04ad64-ce29-b523-1ca0-5bac32656ea7",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,945386264471200,945386266053100,945386266416700
"417d27c7-1b52-757c-00bf-925b56a755e9",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,945386294600600,945386296256600,945386296669600
"4c766902-7176-7953-8a4c-9f236347def4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,945386310446700,945386311888100,945386312221100
"934b0db7-824f-115b-484b-93cb2e5941ef",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945386328108400,945386329618000,945386330196000
"a2327a8d-a12f-6576-eff4-5bd43c6c624c",GET,/images/banner.png,,,200,image/png,,,945386357083200,945386358669300,945386358978600
"a7596afa-a201-0024-e372-b0bf8c0767e7",GET,/images/logo.png,,,200,image/png,,,945386373011900,945386374591400,945386374904300
"ba56d2a1-9ba3-b6ce-341b-1c16bd63c460",GET,"/developer/training-module/list",,,200,text/html;charset=utf-8,"link%5B0%5D=https%3A%2F%2Fwww.google.es&version%5B1%5D=0&link%5B8%5D=ftp%3A%2F%2Fa.b&details%5B0%5D=Lorem+ipsum&difficultyLevel%5B3%5D=BASIC&developerId=135&draftMode%5B2%5D=true&code%5B4%5D=TM-370&id%5B1%5D=284&link%5B1%5D=https%3A%2F%2Fwww.yahoo.es&version%5B2%5D=0&details%5B1%5D=Test+test+test+test&difficultyLevel%5B2%5D=INTERMEDIATE&id%5B8%5D=291&draftMode%5B1%5D=true&id%5B0%5D=280&code%5B3%5D=TM-369&link%5B2%5D=https%3A%2F%2Fwww.x.com&version%5B3%5D=0&draftMode%5B5%5D=true&details%5B6%5D=Lo&difficultyLevel%5B1%5D=ADVANCED&id%5B7%5D=290&draftMode%5B4%5D=true&code%5B6%5D=TM-372&details%5B7%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit%2C+sed+do+eiusmod+tempor+incididunt+ut+labore*&version%5B4%5D=0&link%5B3%5D=https%3A%2F%2Fwww.chess.com&difficultyLevel%5B0%5D=BASIC&id%5B6%5D=289&code%5B5%5D=TM-371&draftMode%5B3%5D=true&details%5B8%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscing+elit%2C+sed+do+eiusmod+tempor+incididunt+ut+labore&difficultyLevel%5B8%5D=BASIC&version%5B5%5D=0&link%5B4%5D=http%3A%2F%2Fwww.lorem-ipsum.org&details%5B4%5D=Lorem+ipsum&draftMode%5B7%5D=true&code%5B8%5D=TM-374&difficultyLevel%5B7%5D=BASIC&code%5B0%5D=TM-123&id%5B5%5D=288&version%5B6%5D=0&link%5B5%5D=&details%5B5%5D=L&draftMode%5B6%5D=true&difficultyLevel%5B6%5D=BASIC&code%5B7%5D=TM-373&id%5B4%5D=287&version%5B7%5D=0&link%5B6%5D=ftp%3A%2F%2F&details%5B2%5D=Detallitos+cortos&draftMode%5B0%5D=false&difficultyLevel%5B5%5D=BASIC&code%5B2%5D=TM-258&id%5B3%5D=286&version%5B8%5D=0&banner=96&details%5B3%5D=Details+text+test&link%5B7%5D=ftp%3A%2F%2Fa&draftMode%5B8%5D=true&difficultyLevel%5B4%5D=BASIC&version%5B0%5D=0&code%5B1%5D=TM-147&id%5B2%5D=285",,945386388963700,945386400424800,945386656934800
"4d9ac1c8-0754-1b77-accc-0bc223bd2599",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945386698040500,945386700299200,945386700638300
"7b60f325-eadc-98a9-5d31-50fd64d3301e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,945386722466900,945386723899200,945386724226100
"9138af10-e474-585b-657c-7aff7bae7a0f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,945386752332900,945386753804900,945386754105000
"5f59c4f7-f256-40b5-5f4a-dbf0f4b18bfd",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,945386768271500,945386769675400,945386770064800
"c392e401-511a-9f63-bacf-982f600f8abb",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,945386785060800,945386786557600,945386786915500
"2e3c6b7a-576c-f866-faba-fac1769af2e0",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,945386815327600,945386816777800,945386817120800
"1c734672-5818-59e8-4cc5-66262b2884d2",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945386831330900,945386832732300,945386833115800
"294383fc-f325-7dfe-0052-deb9e6bd7195",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,945386847204500,945386848497100,945386848786200
"5b976404-0471-1b84-c953-87813664ce2c",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,945386863214600,945386864752400,945386865083900
"6e56adc6-04ac-c5a4-ece9-32cb5d03a0c7",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,945386879433700,945386880898600,945386881239500
"11b3073d-4834-e03d-746c-45c98982e08e",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,945386895263800,945386896772400,945386897088400
"46adde24-4c67-7977-1d02-c8c08f73888a",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945386911333100,945386912770600,945386913066000
"f659f168-105b-ae7a-3f45-fd36dc9d3391",GET,/images/banner.png,,,200,image/png,,,945386927200900,945386928915600,945386929451700
"0b49df18-fffc-3766-1114-e00ced51b815",GET,/images/logo.png,,,200,image/png,,,945386943225700,945386944824300,945386945163400
"c073f52f-41eb-4bb7-ced9-7f1003350165",GET,"/libraries/datatables/1.10.18/config/i18n.json",,,200,application/json,,,945386959196400,945386960684500,945386961015900
"cae514d7-5827-a5fb-d393-28433c219cdf",GET,"/developer/training-module/show",id=280,,200,text/html;charset=utf-8,"difficultyLevels=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22BASIC%22%2C%22label%22%3A%22BASIC%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERMEDIATE%22%2C%22label%22%3A%22INTERMEDIATE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ADVANCED%22%2C%22label%22%3A%22ADVANCED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&details=Lorem+ipsum&id=280&totalTime=100&version=0&draftMode=false&code=TM-123&updateMoment=2021%2F04%2F24+19%3A00&difficultyLevel=BASIC&creationMoment=2021%2F04%2F23+18%3A00&link=https%3A%2F%2Fwww.google.es&banner=93",,945386974948200,945386989531200,945387313550600
"09b31838-9d70-1708-5e02-150c357355fb",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945387367135200,945387368693100,945387368975800
"1b05bcba-9d76-668e-b51b-dd2d0108355c",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,945387383131100,945387384553800,945387384832600
"3d69dc88-3e54-856a-ff5b-170a9674e4d4",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,945387399054600,945387400383100,945387400684500
"7613f350-f631-96e0-c1a1-5bc15aa2c0c0",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,945387415036700,945387416525200,945387416843400
"f2ed47db-0b9a-8258-8f10-9f4b9767f847",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,945387431012800,945387432301800,945387432557000
"6897e116-0cf8-e8bb-9adc-450619409e17",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,945387447105400,945387448476300,945387448761900
"65a82b59-0404-dba1-96b7-1e1e5b060d47",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,945387463079200,945387464440300,945387464712700
"29f0ca10-0020-ff08-a50f-d24684a7ae32",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,945387479061700,945387481302200,945387481662200
"b67a7d46-8d42-37b1-7482-e03622ced2f1",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,945387495317500,945387496708000,945387496966100
"69a52cc1-7fa6-d471-d872-c99ba267d494",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,945387511360500,945387512811500,945387513104600
"946901b4-17a1-71d2-d575-6542a7959ade",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945387527289900,945387528741000,945387529011200
"a44f6e33-5e52-b9d8-8ec6-4251e566681e",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945387543320700,945387544708300,945387545004700
"c6f004ec-9c0c-3094-5b54-48a98fafd22a",GET,/images/banner.png,,,200,image/png,,,945387559373300,945387560976200,945387561260100
"456785cb-9959-e30f-ee1b-5c78fde5a9f7",GET,/images/logo.png,,,200,image/png,,,945387575057400,945387576664500,945387577138500
"af37739d-45e8-d9b3-536a-0663de471411",POST,"/developer/training-module/delete",,"difficultyLevel=BASIC&id=280&version=0",500,text/html;charset=utf-8,banner=93,"Access is not authorised",945387590984000,945387612862300,945387989729800
"6eb7806a-ba1c-bc8a-7598-924ca5d2ae50",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945388021525800,945388023144100,945388023844300
"6dadca5f-b2f9-6b74-3199-0eddb82855e4",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,945388052396900,945388053792500,945388054090100
"02201aa4-5949-61aa-e629-56140a2c908c",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,945388068378100,945388069755600,945388070357000
"43bd00e7-4073-9a5e-af24-c2854116de62",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,945388098182400,945388099624000,945388099985700
"9684f232-eb56-4d63-1550-bf1404b523c9",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,945388114234300,945388115635400,945388115918200
"fa61f362-4cbf-35ab-1702-d997d8aaf55c",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,945388129165800,945388130609600,945388130912000
"9ae00761-d4a9-3825-cb8c-8fab61f0aa78",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,945388145298600,945388146654300,945388146960400
"54a71667-82a6-e3ee-89b2-20c2f706ad07",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,945388161150200,945388162612200,945388162889900
"3b062a6e-f552-1f80-d79e-7c72f8bede7b",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,945388177160800,945388178496000,945388178743800
"a2da19ab-590c-5773-af5b-1c4aa75d5dc6",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,945388193121500,945388194529100,945388194825800
"c576ba9a-5db9-9281-4472-265f0dc4c4bd",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,945388208922200,945388210157400,945388210404000
"9a46b603-1d72-b118-87da-c03b84782165",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,945388225025200,945388226304700,945388226556800
"4681aa09-bd1a-ee21-305b-6982a2c00192",GET,/images/banner.png,,,200,image/png,,,945388241112200,945388242723400,945388243009900
"29fec61c-7e9f-ef9f-8df4-323e1694b3f5",GET,/images/logo.png,,,200,image/png,,,945388257152800,945388258979800,945388259504400
"ea69b925-6ca5-e22f-bacc-6cea5afa0013",GET,"/developer/training-module/list",,,500,text/html;charset=utf-8,banner=93,"Access is not authorised",945390780013600,945390798541200,945390948740700
"a17834ea-2056-de70-b935-75e5e2a1307b",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,945390979443100,945390980920400,945390981177100
